16-08-2019 16:35:00,23,67
16-08-2019 16:34:00,37,255
16-08-2019 16:33:00,55,255
16-08-2019 16:32:00,12,255
16-08-2019 16:31:00,19,255
16-08-2019 16:30:00,27,255
16-08-2019 16:29:00,86,255
16-08-2019 16:28:00,105,255
16-08-2019 16:27:00,101,255
16-08-2019 16:26:00,106,255
16-08-2019 16:24:00,32,255
15-08-2019 20:07:00,43,255
15-08-2019 20:06:00,20,255
15-08-2019 20:05:00,90,255
15-08-2019 20:04:00,110,255
15-08-2019 20:03:00,109,255
15-08-2019 20:02:00,95,255
15-08-2019 20:01:00,46,104
15-08-2019 20:00:00,8,99
15-08-2019 19:59:00,41,94
15-08-2019 19:58:00,35,92
15-08-2019 19:57:00,12,94
15-08-2019 19:56:00,43,97
15-08-2019 19:54:00,41,107
15-08-2019 19:53:00,14,103
15-08-2019 19:52:00,52,100
15-08-2019 19:51:00,32,96
15-08-2019 19:47:00,61,104
15-08-2019 19:43:00,7,105
15-08-2019 19:42:00,22,105
15-08-2019 19:39:00,32,88
15-08-2019 19:34:00,49,89
15-08-2019 19:28:00,51,128
15-08-2019 19:27:00,38,134
15-08-2019 19:23:00,17,99
15-08-2019 19:21:00,10,255
15-08-2019 19:15:00,29,255
15-08-2019 19:14:00,75,255
15-08-2019 19:13:00,106,255
15-08-2019 19:12:00,101,255
15-08-2019 19:11:00,27,255
15-08-2019 19:10:00,12,255
15-08-2019 19:07:00,10,255
15-08-2019 19:05:00,31,255
15-08-2019 19:03:00,48,255
15-08-2019 19:02:00,113,255
15-08-2019 19:01:00,110,255
15-08-2019 19:00:00,113,255
15-08-2019 18:59:00,111,255
15-08-2019 18:58:00,55,255
15-08-2019 18:57:00,29,255
15-08-2019 18:56:00,44,255
15-08-2019 18:55:00,24,255
15-08-2019 12:24:00,20,255
15-08-2019 12:23:00,45,255
15-08-2019 12:22:00,81,255
15-08-2019 12:21:00,108,255
15-08-2019 12:20:00,111,255
15-08-2019 12:19:00,113,255
15-08-2019 12:18:00,110,255
15-08-2019 12:17:00,105,255
15-08-2019 12:16:00,105,255
15-08-2019 12:15:00,110,255
15-08-2019 12:14:00,107,255
15-08-2019 12:13:00,110,255
15-08-2019 11:06:00,23,255
15-08-2019 11:05:00,16,255
15-08-2019 11:04:00,17,255
15-08-2019 11:00:00,56,255
15-08-2019 10:59:00,20,255
